+====================+===================+=========================================================================+
| Launch Setup Clock | Launch Hold Clock | Pin                                                                     |
| ap_clk             | ap_clk            | input_0_12_0_data_reg_reg[3]/D                                          |
| ap_clk             | ap_clk            | input_2_9_0_data_reg_reg[2]/D                                           |
| ap_clk             | ap_clk            | input_2_13_0_data_reg_reg[1]/D                                          |
| ap_clk             | ap_clk            | input_3_9_0_data_reg_reg[7]/D                                           |
| ap_clk             | ap_clk            | input_5_0_0_data_reg_reg[0]/D                                           |
| ap_clk             | ap_clk            | input_3_0_0_data_reg_reg[2]/D                                           |
| ap_clk             | ap_clk            | input_3_14_0_data_reg_reg[6]/D                                          |
| ap_clk             | ap_clk            | input_2_5_0_data_reg_reg[1]/D                                           |
| ap_clk             | ap_clk            | input_0_15_0_data_reg_reg[3]/D                                          |
| ap_clk             | ap_clk            | input_3_6_0_data_reg_reg[2]/D                                           |
| ap_clk             | ap_clk            | input_3_10_0_data_reg_reg[4]/D                                          |
| ap_clk             | ap_clk            | input_2_3_0_data_reg_reg[7]/D                                           |
| ap_clk             | ap_clk            | input_3_10_0_data_reg_reg[7]/D                                          |
| ap_clk             | ap_clk            | input_2_3_0_data_reg_reg[3]/D                                           |
| ap_clk             | ap_clk            | input_5_1_0_data_reg_reg[7]/D                                           |
| ap_clk             | ap_clk            | input_2_13_0_data_reg_reg[3]/D                                          |
| ap_clk             | ap_clk            | input_0_12_0_data_reg_reg[1]/D                                          |
| ap_clk             | ap_clk            | input_3_8_0_data_reg_reg[6]/D                                           |
| ap_clk             | ap_clk            | input_5_0_0_data_reg_reg[6]/D                                           |
| ap_clk             | ap_clk            | input_5_0_0_data_reg_reg[2]/D                                           |
| ap_clk             | ap_clk            | input_5_0_0_data_reg_reg[5]/D                                           |
| ap_clk             | ap_clk            | input_3_6_0_data_reg_reg[0]/D                                           |
| ap_clk             | ap_clk            | input_3_3_0_data_reg_reg[7]/D                                           |
| ap_clk             | ap_clk            | input_2_2_0_data_reg_reg[7]/D                                           |
| ap_clk             | ap_clk            | input_0_15_0_data_reg_reg[6]/D                                          |
| ap_clk             | ap_clk            | input_2_14_0_data_reg_reg[7]/D                                          |
| ap_clk             | ap_clk            | input_2_2_0_data_reg_reg[4]/D                                           |
| ap_clk             | ap_clk            | input_3_6_0_data_reg_reg[1]/D                                           |
| ap_clk             | ap_clk            | input_5_1_0_data_reg_reg[2]/D                                           |
| ap_clk             | ap_clk            | input_2_5_0_data_reg_reg[2]/D                                           |
| ap_clk             | ap_clk            | input_3_0_0_data_reg_reg[6]/D                                           |
| ap_clk             | ap_clk            | input_2_2_0_data_reg_reg[3]/D                                           |
| ap_clk             | ap_clk            | input_3_9_0_data_reg_reg[4]/D                                           |
| ap_clk             | ap_clk            | input_3_8_0_data_reg_reg[5]/D                                           |
| ap_clk             | ap_clk            | input_2_12_0_data_reg_reg[0]/D                                          |
| ap_clk             | ap_clk            | input_0_2_0_data_reg_reg[3]/D                                           |
| ap_clk             | ap_clk            | input_2_2_0_data_reg_reg[6]/D                                           |
| ap_clk             | ap_clk            | input_3_2_0_data_reg_reg[4]/D                                           |
| ap_clk             | ap_clk            | input_3_3_0_data_reg_reg[5]/D                                           |
| ap_clk             | ap_clk            | input_5_0_0_data_reg_reg[1]/D                                           |
| ap_clk             | ap_clk            | input_5_8_0_data_reg_reg[3]/D                                           |
| ap_clk             | ap_clk            | input_5_12_0_data_reg_reg[2]/D                                          |
| ap_clk             | ap_clk            | input_0_4_0_data_reg_reg[3]/D                                           |
| ap_clk             | ap_clk            | input_5_6_0_data_reg_reg[2]/D                                           |
| ap_clk             | ap_clk            | input_3_2_0_data_reg_reg[6]/D                                           |
| ap_clk             | ap_clk            | input_5_8_0_data_reg_reg[2]/D                                           |
| ap_clk             | ap_clk            | input_0_2_0_data_reg_reg[2]/D                                           |
| ap_clk             | ap_clk            | input_0_2_0_data_reg_reg[0]/D                                           |
| ap_clk             | ap_clk            | input_2_7_0_data_reg_reg[3]/D                                           |
| ap_clk             | ap_clk            | input_3_4_0_data_reg_reg[7]/D                                           |
| ap_clk             | ap_clk            | input_3_7_0_data_reg_reg[1]/D                                           |
| ap_clk             | ap_clk            | input_3_7_0_data_reg_reg[3]/D                                           |
| ap_clk             | ap_clk            | input_3_8_0_data_reg_reg[0]/D                                           |
| ap_clk             | ap_clk            | input_3_9_0_data_reg_reg[1]/D                                           |
| ap_clk             | ap_clk            | input_2_12_0_data_reg_reg[2]/D                                          |
| ap_clk             | ap_clk            | input_3_12_0_data_reg_reg[0]/D                                          |
| ap_clk             | ap_clk            | input_0_15_0_data_reg_reg[7]/D                                          |
| ap_clk             | ap_clk            | input_5_12_0_data_reg_reg[1]/D                                          |
| ap_clk             | ap_clk            | input_2_0_0_data_reg_reg[0]/D                                           |
| ap_clk             | ap_clk            | input_3_12_0_data_reg_reg[3]/D                                          |
| ap_clk             | ap_clk            | input_5_7_0_data_reg_reg[0]/D                                           |
| ap_clk             | ap_clk            | input_0_2_0_data_reg_reg[1]/D                                           |
| ap_clk             | ap_clk            | input_5_7_0_data_reg_reg[3]/D                                           |
| ap_clk             | ap_clk            | input_5_12_0_data_reg_reg[3]/D                                          |
| ap_clk             | ap_clk            | input_0_6_0_data_reg_reg[1]/D                                           |
| ap_clk             | ap_clk            | input_0_9_0_data_reg_reg[1]/D                                           |
| ap_clk             | ap_clk            | input_2_7_0_data_reg_reg[2]/D                                           |
| ap_clk             | ap_clk            | edge_masks_2_0_data_reg_reg[0]/D                                        |
| ap_clk             | ap_clk            | input_5_12_0_data_reg_reg[0]/D                                          |
| ap_clk             | ap_clk            | input_3_14_0_data_reg_reg[7]/D                                          |
| ap_clk             | ap_clk            | input_5_1_0_data_reg_reg[4]/D                                           |
| ap_clk             | ap_clk            | input_0_15_0_data_reg_reg[0]/D                                          |
| ap_clk             | ap_clk            | input_3_0_0_data_reg_reg[4]/D                                           |
| ap_clk             | ap_clk            | input_0_7_0_data_reg_reg[0]/D                                           |
| ap_clk             | ap_clk            | input_0_7_0_data_reg_reg[2]/D                                           |
| ap_clk             | ap_clk            | input_0_14_0_data_reg_reg[7]/D                                          |
| ap_clk             | ap_clk            | input_2_5_0_data_reg_reg[3]/D                                           |
| ap_clk             | ap_clk            | input_2_5_0_data_reg_reg[0]/D                                           |
| ap_clk             | ap_clk            | input_3_1_0_data_reg_reg[4]/D                                           |
| ap_clk             | ap_clk            | input_0_14_0_data_reg_reg[5]/D                                          |
| ap_clk             | ap_clk            | input_0_14_0_data_reg_reg[1]/D                                          |
| ap_clk             | ap_clk            | input_3_8_0_data_reg_reg[4]/D                                           |
| ap_clk             | ap_clk            | input_0_14_0_data_reg_reg[6]/D                                          |
| ap_clk             | ap_clk            | input_3_9_0_data_reg_reg[3]/D                                           |
| ap_clk             | ap_clk            | grp_l1_root_channel_false_10_s_fu_2584/add_ln35_2138_reg_5898_reg[15]/D |
| ap_clk             | ap_clk            | grp_l1_root_channel_false_10_s_fu_2584/add_ln35_2138_reg_5898_reg[14]/D |
+--------------------+-------------------+-------------------------------------------------------------------------+
